DATA OF SHELL PLATING WITH RESPECT TO GLOBAL STRENGTH (INERTIA AROUND CENTROID) Group 22; Version 1.0
Mean shell thickness [mm],12
Number of rows, 22
X [m],OUTLINE LENGTH [m],CROSS SECTION AREA OF SHELL PLATING [m2],CENTROID_X[m],CENTROID_Y[m],CENTROID_Z[m],INERTIA_X[m4],INERTIA_Y[m4],INERTIA_Z[m4],Z_Keel[m],Z_DECK[m],
-9,59.2917,0.7116,-9, -0.0001, 11.6364,54.1135, 7.4263, 46.6872,7.862,14.988
-1.8571,63.2538,0.7591,-1.8571, -0.0001, 10.7469,65.668, 12.0199, 53.6481,6.1094,14.988
5.2857,67.0128,0.8042,5.2857, 0, 9.8948,77.7867, 17.5469, 60.2399,4.4477,14.988
12.4286,70.4968,0.846,12.4286, -0.0002, 9.0997,90.0757, 23.7429, 66.3328,2.9096,14.988
19.5714,73.5762,0.8829,19.5714, 0, 8.3933,101.8276, 30.1191, 71.7086,1.5526,14.988
26.7143,75.9833,0.9118,26.7143, -0.0001, 7.8398,111.6185, 35.7119, 75.9066,0.4946,14.988
33.8571,77.0966,0.9252,33.8571, -0.001, 7.5826,116.322, 38.4833, 77.8387,0.0065,14.988
41,77.1115,0.9254,41, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
48.1429,77.1115,0.9254,48.1429, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
55.2857,77.1115,0.9254,55.2857, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
62.4286,77.1115,0.9254,62.4286, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
69.5714,77.1115,0.9254,69.5714, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
76.7143,77.1115,0.9254,76.7143, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
83.8571,77.1115,0.9254,83.8571, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
91,77.1115,0.9254,91, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
98.1429,77.1115,0.9254,98.1429, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
105.2857,77.0779,0.925,105.2857, 0, 7.5807,116.2537, 38.496, 77.7577,0,14.988
112.4286,76.4296,0.9172,112.4286, 0, 7.5997,113.6816, 38.0381, 75.6435,0,14.988
119.5714,74.2767,0.8913,119.5714, 0, 7.6378,104.9533, 36.5391, 68.4142,0,14.988
126.7143,68.3601,0.8203,126.7143, 0, 7.6861,82.4367, 32.4875, 49.9492,0,14.988
133.8571,57.2955,0.6875,133.8571, 0, 7.7656,49.0759, 24.9397, 24.1362,0,14.988
141,0,0,141, 0, 14.988,0, 0, 0,2.6541,14.988
