DATA OF SHELL PLATING WITH RESPECT TO GLOBAL STRENGTH (INERTIA AROUND CENTROID) Group 22; Version 4.0
Mean shell thickness [mm],12
Number of rows, 22
X [m],OUTLINE LENGTH [m],CROSS SECTION AREA OF SHELL PLATING [m2],CENTROID_X[m],CENTROID_Y[m],CENTROID_Z[m],INERTIA_X[m4],INERTIA_Y[m4],INERTIA_Z[m4],Z_Keel[m],Z_DECK[m],
-8.1,59.2917,0.7116,-8.1, -0.0001, 11.6364,54.1135, 7.4263, 46.6872,7.862,14.988
-1.6714,63.2538,0.7591,-1.6714, -0.0001, 10.7469,65.668, 12.0199, 53.6481,6.1094,14.988
4.7571,67.0128,0.8042,4.7571, 0, 9.8948,77.7867, 17.5469, 60.2399,4.4477,14.988
11.1857,70.4968,0.846,11.1857, -0.0002, 9.0997,90.0757, 23.7429, 66.3328,2.9096,14.988
17.6143,73.5762,0.8829,17.6143, 0, 8.3933,101.8276, 30.1191, 71.7086,1.5526,14.988
24.0429,75.9833,0.9118,24.0429, -0.0001, 7.8398,111.6185, 35.7119, 75.9066,0.4946,14.988
30.4714,77.0966,0.9252,30.4714, -0.001, 7.5826,116.322, 38.4833, 77.8387,0.0065,14.988
36.9,77.1115,0.9254,36.9, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
43.3286,77.1115,0.9254,43.3286, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
49.7571,77.1115,0.9254,49.7571, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
56.1857,77.1115,0.9254,56.1857, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
62.6143,77.1115,0.9254,62.6143, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
69.0429,77.1115,0.9254,69.0429, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
75.4714,77.1115,0.9254,75.4714, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
81.9,77.1115,0.9254,81.9, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
88.3286,77.1115,0.9254,88.3286, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
94.7571,77.0752,0.9249,94.7571, 0.0001, 7.581,116.2405, 38.4931, 77.7475,0,14.988
101.1857,76.4021,0.9168,101.1857, 0, 7.6005,113.5722, 38.0186, 75.5536,0,14.988
107.6143,74.1512,0.8898,107.6143, 0, 7.6392,104.4456, 36.4527, 67.9929,0,14.988
114.0429,68.0777,0.8169,114.0429, 0.0001, 7.689,81.4517, 32.2925, 49.1592,0,14.988
120.4714,56.9856,0.6838,120.4714, 0, 7.771,48.3114, 24.7209, 23.5904,0,14.988
126.9,0,0,126.9, 0, 2.6518,0, 0, 0,14.988,2.6518
