DATA OF SHELL PLATING WITH RESPECT TO GLOBAL STRENGTH (INERTIA AROUND CENTROID) Group 22; Version 5.0
Mean shell thickness [mm],8
Number of rows, 22
X [m],OUTLINE LENGTH [m],CROSS SECTION AREA OF SHELL PLATING [m2],CENTROID_X[m],CENTROID_Y[m],CENTROID_Z[m],INERTIA_X[m4],INERTIA_Y[m4],INERTIA_Z[m4],Z_Keel[m],Z_DECK[m],
-9,59.2964,0.4744,-9, 0, 11.6393,36.0851, 4.9489, 31.1362,7.8641,14.992
-1.8571,63.2596,0.5061,-1.8571, -0.0001, 10.7497,43.7898, 8.0114, 35.7784,6.111,14.992
5.2857,67.0197,0.5362,5.2857, 0, 9.8973,51.8725, 11.6973, 40.1752,4.4489,14.992
12.4286,70.5046,0.564,12.4286, -0.0004, 9.1019,60.0685, 15.8293, 44.2392,2.9103,14.992
19.5714,73.5849,0.5887,19.5714, -0.0001, 8.3953,67.9085, 20.0819, 47.8265,1.553,14.992
26.7143,75.9927,0.608,26.7143, -0.0001, 7.8418,74.4389, 23.8117, 50.6272,0.4948,14.992
33.8571,77.1063,0.6169,33.8571, -0.0015, 7.5842,77.5742, 25.6602, 51.914,0.0065,14.992
41,77.1212,0.617,41, 0, 7.5815,77.6181, 25.6845, 51.9336,0,14.992
48.1429,77.1212,0.617,48.1429, 0, 7.5815,77.6181, 25.6845, 51.9336,0,14.992
55.2857,77.1212,0.617,55.2857, 0, 7.5815,77.6181, 25.6845, 51.9336,0,14.992
62.4286,77.1212,0.617,62.4286, 0, 7.5815,77.6181, 25.6845, 51.9336,0,14.992
69.5714,77.1212,0.617,69.5714, 0, 7.5815,77.6181, 25.6845, 51.9336,0,14.992
76.7143,77.1212,0.617,76.7143, 0, 7.5815,77.6181, 25.6845, 51.9336,0,14.992
83.8571,77.1212,0.617,83.8571, 0, 7.5815,77.6181, 25.6845, 51.9336,0,14.992
91,77.1212,0.617,91, 0, 7.5815,77.6181, 25.6845, 51.9336,0,14.992
98.1429,77.1212,0.617,98.1429, 0, 7.5815,77.6181, 25.6845, 51.9336,0,14.992
105.2857,77.0876,0.6167,105.2857, 0.0001, 7.5828,77.5265, 25.6673, 51.8592,0,14.992
112.4286,76.439,0.6115,112.4286, 0, 7.6016,75.8124, 25.3627, 50.4497,0,14.992
119.5714,74.2851,0.5943,119.5714, 0, 7.6397,69.9904, 24.3631, 45.6272,0,14.992
126.7143,68.3659,0.5469,126.7143, 0.0001, 7.6881,54.9697, 21.6606, 33.3091,0,14.992
133.8571,57.2971,0.4584,133.8571, 0, 7.7675,32.719, 16.627, 16.092,0,14.992
141,0,0,141, 0, 2.6644,0, 0, 0,14.992,2.6644
