DATA OF SHELL PLATING WITH RESPECT TO GLOBAL STRENGTH (INERTIA AROUND CENTROID) Group 22; Version 33.0
Mean shell thickness [mm],20
Number of rows, 22
X [m],OUTLINE LENGTH [m],CROSS SECTION AREA OF SHELL PLATING [m2],CENTROID_X[m],CENTROID_Y[m],CENTROID_Z[m],INERTIA_X[m4],INERTIA_Y[m4],INERTIA_Z[m4],Z_Keel[m],Z_DECK[m],
-5.9594,39.8662,0.7973,-5.9594, 0, 7.3193,27.0954, 2.5717, 24.5237,4.7938,8.98
-1.1975,46.3637,0.9273,-1.1975, -0.0001, 6.5417,43.3011, 5.9611, 37.3401,3.1079,8.98
3.5644,51.9272,1.0386,3.5644, -0.0001, 5.9208,61.4426, 10.0355, 51.4072,1.7831,8.98
8.3263,56.076,1.1216,8.3263, 0, 5.4718,77.8119, 13.8804, 63.9315,0.8294,8.98
13.0882,58.6401,1.1729,13.0882, 0, 5.198,89.2382, 16.6357, 72.6025,0.2489,8.98
17.8501,59.6691,1.1935,17.8501, 0, 5.0886,94.1221, 17.8286, 76.2935,0.0175,8.98
22.612,59.7468,1.195,22.612, 0, 5.0804,94.4971, 17.9203, 76.5768,0,8.98
27.3739,59.7468,1.195,27.3739, 0, 5.0804,94.4971, 17.9203, 76.5768,0,8.98
32.1358,59.7468,1.195,32.1358, 0, 5.0804,94.4971, 17.9203, 76.5768,0,8.98
36.8977,59.7468,1.195,36.8977, 0, 5.0804,94.4971, 17.9203, 76.5768,0,8.98
41.6596,59.7468,1.195,41.6596, 0, 5.0804,94.4971, 17.9203, 76.5768,0,8.98
46.4215,59.7468,1.195,46.4215, 0, 5.0804,94.4971, 17.9203, 76.5768,0,8.98
51.1834,59.7468,1.195,51.1834, 0, 5.0804,94.4971, 17.9203, 76.5768,0,8.98
55.9453,59.7205,1.1945,55.9453, -0.0001, 5.0811,94.3687, 17.909, 76.4597,0,8.98
60.7072,59.5228,1.1905,60.7072, 0, 5.0869,93.4071, 17.825, 75.5822,0.0001,8.98
65.4692,58.9602,1.1793,65.4692, -0.0002, 5.1047,90.6905, 17.5839, 73.1067,0.0003,8.98
70.2311,57.4905,1.1498,70.2311, 0.0001, 5.1601,83.7254, 16.9363, 66.7891,0.0005,8.98
74.993,52.9281,1.0586,74.993, 0.0001, 5.2855,64.6361, 15.0086, 49.6276,0.0004,8.98
79.7549,44.9274,0.8985,79.7549, 0, 5.4305,39.0251, 11.7889, 27.2362,0.0001,8.98
84.5168,35.6142,0.7123,84.5168, 0, 5.5917,18.9484, 8.1215, 10.8269,0.0001,8.98
89.2787,24.5177,0.4904,89.2787, 0, 6.0676,5.6929, 3.5857, 2.1072,0.977,8.98
94.0406,0,0,94.0406, 0, 8.98,0, 0, 0,8.98,8.98
