DATA OF SHELL PLATING WITH RESPECT TO GLOBAL STRENGTH (INERTIA AROUND CENTROID) Group 22; Version 27.0
Mean shell thickness [mm],20
Number of rows, 22
X [m],OUTLINE LENGTH [m],CROSS SECTION AREA OF SHELL PLATING [m2],CENTROID_X[m],CENTROID_Y[m],CENTROID_Z[m],INERTIA_X[m4],INERTIA_Y[m4],INERTIA_Z[m4],Z_Keel[m],Z_DECK[m],
-5.9594,38.4353,0.7687,-5.9594, 0, 7.319,24.3158, 2.4698, 21.846,4.7938,8.98
-1.1975,44.6092,0.8922,-1.1975, -0.0001, 6.5568,38.5358, 5.6948, 32.8411,3.108,8.98
3.5644,49.8374,0.9968,3.5644, 0, 5.946,54.1792, 9.5585, 44.6208,1.7832,8.98
8.3263,53.7238,1.0746,8.3263, 0.0002, 5.5028,68.1818, 13.1968, 54.985,0.8294,8.98
13.0882,56.1234,1.1226,13.0882, 0, 5.2322,77.9114, 15.8008, 62.1105,0.2489,8.98
17.8501,57.0863,1.1419,17.8501, -0.0002, 5.1238,82.0627, 16.9275, 65.1351,0.0175,8.98
22.612,57.1589,1.1433,22.612, 0, 5.1158,82.3803, 17.0139, 65.3664,0,8.98
27.3739,57.1589,1.1433,27.3739, 0, 5.1158,82.3803, 17.0139, 65.3664,0,8.98
32.1358,57.1589,1.1433,32.1358, 0, 5.1158,82.3803, 17.0139, 65.3664,0,8.98
36.8977,57.1589,1.1433,36.8977, 0, 5.1158,82.3803, 17.0139, 65.3664,0,8.98
41.6596,57.1589,1.1433,41.6596, 0, 5.1158,82.3803, 17.0139, 65.3664,0,8.98
46.4215,57.1589,1.1433,46.4215, 0, 5.1158,82.3803, 17.0139, 65.3664,0,8.98
51.1834,57.1589,1.1433,51.1834, 0, 5.1158,82.3803, 17.0139, 65.3664,0,8.98
55.9453,57.138,1.1429,55.9453, 0.0002, 5.1163,82.2896, 17.0058, 65.2838,0,8.98
60.7072,56.9804,1.1397,60.7072, 0, 5.122,81.5811, 16.9318, 64.6494,0.0001,8.98
65.4692,56.5313,1.1307,65.4692, 0, 5.139,79.5788, 16.7226, 62.8562,0.0003,8.98
70.2311,55.335,1.1067,70.2311, 0.0001, 5.1901,74.3222, 16.1561, 58.1661,0.0007,8.98
74.993,51.2244,1.0245,74.993, 0, 5.3013,58.3971, 14.3873, 44.0099,0.0004,8.98
79.7549,43.6875,0.8737,79.7549, -0.0001, 5.4311,35.8048, 11.3601, 24.4447,0.0001,8.98
84.5168,34.8353,0.6967,84.5168, 0, 5.58,17.704, 7.8829, 9.8211,0.0001,8.98
89.2787,24.1799,0.4836,89.2787, 0, 6.0447,5.4673, 3.528, 1.9393,0.977,8.98
94.0406,0,0,94.0406, 0, 8.98,0, 0, 0,8.98,8.98
