DATA OF SHELL PLATING WITH RESPECT TO GLOBAL STRENGTH (INERTIA AROUND CENTROID) Group 22; Version 15.0
Mean shell thickness [mm],20
Number of rows, 22
X [m],OUTLINE LENGTH [m],CROSS SECTION AREA OF SHELL PLATING [m2],CENTROID_X[m],CENTROID_Y[m],CENTROID_Z[m],INERTIA_X[m4],INERTIA_Y[m4],INERTIA_Z[m4],Z_Keel[m],Z_DECK[m],
-6.5594,39.8662,0.7973,-6.5594, 0, 7.3193,27.0954, 2.5717, 24.5237,4.7938,8.98
-1.3213,46.1511,0.923,-1.3213, -0.0001, 6.5582,42.5963, 5.9218, 36.6745,3.1089,8.98
3.9168,51.4833,1.0297,3.9168, 0, 5.9481,59.612, 9.932, 49.68,1.7845,8.98
9.1549,55.4518,1.1091,9.1549, 0, 5.5055,74.8244, 13.7076, 61.1168,0.8308,8.98
14.393,57.9049,1.1582,14.393, 0, 5.2348,85.3979, 16.4119, 68.986,0.2499,8.98
19.6311,58.8917,1.178,19.6311, 0.0001, 5.1263,89.9169, 17.5844, 72.3325,0.0177,8.98
24.8692,58.9671,1.1795,24.8692, 0, 5.1181,90.2672, 17.6753, 72.5919,0,8.98
30.1072,58.9671,1.1795,30.1072, 0, 5.1181,90.2672, 17.6753, 72.5919,0,8.98
35.3453,58.9671,1.1795,35.3453, 0, 5.1181,90.2672, 17.6753, 72.5919,0,8.98
40.5834,58.9671,1.1795,40.5834, 0, 5.1181,90.2672, 17.6753, 72.5919,0,8.98
45.8215,58.9671,1.1795,45.8215, 0, 5.1181,90.2672, 17.6753, 72.5919,0,8.98
51.0596,58.9671,1.1795,51.0596, 0, 5.1181,90.2672, 17.6753, 72.5919,0,8.98
56.2977,58.9671,1.1795,56.2977, 0, 5.1181,90.2672, 17.6753, 72.5919,0,8.98
61.5358,58.9485,1.1791,61.5358, 0, 5.1188,90.1794, 17.6666, 72.5127,0,8.98
66.7739,58.7992,1.1761,66.7739, -0.0001, 5.1238,89.4716, 17.5981, 71.8735,0.0001,8.98
72.012,58.3703,1.1675,72.012, 0.0002, 5.1393,87.445, 17.3987, 70.0463,0.0002,8.98
77.2501,57.2688,1.1454,77.2501, 0, 5.1856,82.3009, 16.8741, 65.4267,0.0005,8.98
82.4882,53.4197,1.0684,82.4882, 0, 5.2907,66.2236, 15.2057, 51.0179,0.0004,8.98
87.7263,45.6686,0.9134,87.7263, 0, 5.4178,40.9466, 12.0981, 28.8485,0.0001,8.98
92.9644,36.2801,0.7256,92.9644, -0.0001, 5.5565,20.1019, 8.4446, 11.6573,0.0001,8.98
98.2025,25.4526,0.5091,98.2025, 0, 5.9084,6.4124, 4.0911, 2.3213,0.6162,8.98
103.4406,0,0,103.4406, 0, 8.98,0, 0, 0,8.98,8.98
